raw_received_timestamp_ms,feature_extraction_timestamp_ms,model_prediction_timestamp_ms,pair_seq,predicted_activity,risk_status,alert_triggered,risky_counter,sensor1_neutral_ax,sensor1_neutral_ay,sensor1_neutral_az,sensor2_neutral_ax,sensor2_neutral_ay,sensor2_neutral_az
331398,331398,331398,10446,walking,Safe,No,0,,,,,,
331566,331566,331567,10458,walking,Safe,No,0,,,,,,
331735,331735,331736,10470,walking,Safe,No,0,,,,,,
332028,332028,332028,10482,walking,Safe,No,0,,,,,,
332219,332219,332219,10494,standing,Safe,No,0,,,,,,
332489,332489,332490,10506,standing,Safe,No,0,,,,,,
332646,332646,332647,10518,standing,Safe,No,0,,,,,,
332804,332804,332805,10530,standing,Safe,No,0,,,,,,
333119,333119,333119,10542,standing,Safe,No,0,,,,,,
333288,333288,333288,10554,standing,Safe,No,0,,,,,,
333535,333535,333536,10566,walking,Safe,No,0,,,,,,
333715,333715,333716,10578,shoulder_adduction,Risky,No,1,,,,,,
333884,333884,333885,10590,shoulder_adduction,Risky,No,2,,,,,,
334131,334131,334132,10602,elbow_flexion,Risky,Yes,3,,,,,,
334401,334402,334402,10614,elbow_flexion,Risky,Yes,4,,,,,,
334673,334673,334674,10626,shoulder_adduction,Risky,Yes,5,,,,,,
334952,334952,334953,10638,shoulder_adduction,Risky,Yes,6,,,,,,
335218,335218,335218,10650,shoulder_adduction,Risky,Yes,7,,,,,,
335498,335498,335498,10662,walking,Safe,No,0,,,,,,
335499,335499,335500,10674,shoulder_adduction,Risky,No,1,,,,,,
335728,335729,335729,10686,shoulder_adduction,Risky,No,2,,,,,,
335898,335898,335898,10698,walking,Safe,No,0,,,,,,
336100,336100,336101,10710,walking,Safe,No,0,,,,,,
336415,336415,336416,10722,standing,Safe,No,0,,,,,,
336584,336584,336584,10734,standing,Safe,No,0,,,,,,
336842,336842,336843,10746,standing,Safe,No,0,,,,,,
337022,337022,337023,10758,standing,Safe,No,0,,,,,,
337213,337214,337214,10770,standing,Safe,No,0,,,,,,
337484,337484,337485,10782,standing,Safe,No,0,,,,,,
337686,337687,337687,10794,standing,Safe,No,0,,,,,,
338024,338024,338024,10806,standing,Safe,No,0,,,,,,
338226,338226,338227,10818,standing,Safe,No,0,,,,,,
338417,338417,338418,10830,elbow_flexion,Risky,No,1,,,,,,
338710,338710,338710,10842,elbow_flexion,Risky,No,2,,,,,,
338890,338890,338891,10854,elbow_flexion,Risky,Yes,3,,,,,,
339160,339160,339161,10866,elbow_flexion,Risky,Yes,4,,,,,,
339430,339430,339431,10878,elbow_flexion,Risky,Yes,5,,,,,,
339700,339700,339701,10890,elbow_flexion,Risky,Yes,6,,,,,,
339981,339981,339982,10902,elbow_flexion,Risky,Yes,7,,,,,,
340243,340243,340244,10914,elbow_flexion,Risky,Yes,8,,,,,,
340514,340515,340515,10926,elbow_flexion,Risky,Yes,9,,,,,,
340772,340772,340773,10938,elbow_flexion,Risky,Yes,10,,,,,,
341053,341053,341054,10950,elbow_flexion,Risky,Yes,11,,,,,,
341318,341318,341319,10962,elbow_flexion,Risky,Yes,12,,,,,,
341599,341599,341600,10974,elbow_flexion,Risky,Yes,13,,,,,,
341864,341864,341865,10986,elbow_flexion,Risky,Yes,14,,,,,,
342129,342129,342130,10998,elbow_flexion,Risky,Yes,15,,,,,,
342405,342405,342406,11010,elbow_flexion,Risky,Yes,16,,,,,,
342672,342672,342673,11022,elbow_flexion,Risky,Yes,17,,,,,,
342935,342935,342936,11034,elbow_flexion,Risky,Yes,18,,,,,,
343204,343204,343205,11046,elbow_flexion,Risky,Yes,19,,,,,,
343464,343464,343465,11058,elbow_flexion,Risky,Yes,20,,,,,,
343727,343728,343729,11070,elbow_flexion,Risky,Yes,21,,,,,,
343990,343990,343991,11082,elbow_flexion,Risky,Yes,22,,,,,,
344270,344270,344271,11094,elbow_flexion,Risky,Yes,23,,,,,,
344534,344534,344535,11106,elbow_flexion,Risky,Yes,24,,,,,,
344798,344799,344799,11118,elbow_flexion,Risky,Yes,25,,,,,,
345063,345063,345064,11130,elbow_flexion,Risky,Yes,26,,,,,,
345327,345327,345328,11142,elbow_flexion,Risky,Yes,27,,,,,,
345595,345595,345596,11154,elbow_flexion,Risky,Yes,28,,,,,,
345854,345855,345855,11166,elbow_flexion,Risky,Yes,29,,,,,,
346118,346118,346119,11178,elbow_flexion,Risky,Yes,30,,,,,,
346383,346383,346384,11190,walking,Safe,No,0,,,,,,
346384,346384,346385,11202,walking,Safe,No,0,,,,,,
346398,346399,346399,11214,pronation,Safe,No,0,,,,,,
346400,346400,346401,11226,walking,Safe,No,0,,,,,,
346401,346401,346401,11238,walking,Safe,No,0,,,,,,
346401,346402,346402,11250,walking,Safe,No,0,,,,,,
346562,346563,346563,11262,walking,Safe,No,0,,,,,,
346799,346799,346799,11274,walking,Safe,No,0,,,,,,
347069,347069,347069,11286,walking,Safe,No,0,,,,,,
347237,347238,347238,11298,walking,Safe,No,0,,,,,,
347395,347395,347396,11310,walking,Safe,No,0,,,,,,
347642,347643,347643,11322,walking,Safe,No,0,,,,,,
347822,347822,347823,11334,walking,Safe,No,0,,,,,,
348081,348081,348082,11346,walking,Safe,No,0,,,,,,
348250,348250,348251,11358,walking,Safe,No,0,,,,,,
348418,348419,348419,11370,walking,Safe,No,0,,,,,,
348756,348756,348757,11382,walking,Safe,No,0,,,,,,
348981,348982,348982,11394,walking,Safe,No,0,,,,,,
349330,349330,349330,11406,walking,Safe,No,0,,,,,,
349487,349487,349488,11418,walking,Safe,No,0,,,,,,
349656,349656,349657,11430,walking,Safe,No,0,,,,,,
349892,349892,349893,11442,walking,Safe,No,0,,,,,,
350174,350174,350175,11454,walking,Safe,No,0,,,,,,
350522,350523,350523,11466,walking,Safe,No,0,,,,,,
350815,350815,350816,11478,walking,Safe,No,0,,,,,,
351130,351130,351130,11490,walking,Safe,No,0,,,,,,
351568,351569,351569,11502,walking,Safe,No,0,,,,,,
351771,351771,351772,11514,walking,Safe,No,0,,,,,,
352097,352098,352098,11526,walking,Safe,No,0,,,,,,
352288,352289,352289,11538,walking,Safe,No,0,,,,,,
352469,352469,352470,11550,standing,Safe,No,0,,,,,,
352828,352828,352829,11562,standing,Safe,No,0,,,,,,
353065,353065,353065,11574,standing,Safe,No,0,,,,,,
353335,353335,353336,11586,pronation,Safe,No,0,,,,,,
353594,353594,353595,11598,standing,Safe,No,0,,,,,,
353807,353808,353808,11610,walking,Safe,No,0,,,,,,
354122,354122,354123,11622,walking,Safe,No,0,,,,,,
354313,354314,354314,11634,walking,Safe,No,0,,,,,,
354651,354651,354652,11646,walking,Safe,No,0,,,,,,
354831,354831,354832,11658,walking,Safe,No,0,,,,,,
355011,355012,355012,11670,walking,Safe,No,0,,,,,,
355292,355292,355293,11682,walking,Safe,No,0,,,,,,
355517,355517,355518,11694,walking,Safe,No,0,,,,,,
355832,355832,355833,11706,walking,Safe,No,0,,,,,,
356001,356001,356002,11718,walking,Safe,No,0,,,,,,
356237,356237,356238,11730,walking,Safe,No,0,,,,,,
356507,356507,356508,11742,walking,Safe,No,0,,,,,,
356721,356721,356722,11754,walking,Safe,No,0,,,,,,
357013,357014,357014,11766,walking,Safe,No,0,,,,,,
357216,357216,357217,11778,walking,Safe,No,0,,,,,,
357407,357407,357408,11790,walking,Safe,No,0,,,,,,
357700,357700,357700,11802,walking,Safe,No,0,,,,,,
357857,357857,357858,11814,walking,Safe,No,0,,,,,,
358184,358184,358184,11826,walking,Safe,No,0,,,,,,
358431,358431,358432,11838,walking,Safe,No,0,,,,,,
358529,358529,358530,11850,walking,Safe,No,0,,,,,,
358971,358971,358972,11862,walking,Safe,No,0,,,,,,
359196,359196,359197,11874,walking,Safe,No,0,,,,,,
359544,359545,359545,11886,walking,Safe,No,0,,,,,,
359747,359747,359748,11898,walking,Safe,No,0,,,,,,
359938,359939,359939,11910,walking,Safe,No,0,,,,,,
360310,360310,360311,11922,walking,Safe,No,0,,,,,,
360568,360569,360569,11934,walking,Safe,No,0,,,,,,
360951,360951,360952,11946,walking,Safe,No,0,,,,,,
361209,361210,361210,11958,walking,Safe,No,0,,,,,,
361502,361503,361503,11970,walking,Safe,No,0,,,,,,
361795,361795,361796,11982,walking,Safe,No,0,,,,,,
362087,362087,362088,11994,walking,Safe,No,0,,,,,,
362571,362571,362572,12006,walking,Safe,No,0,,,,,,
362762,362762,362763,12018,walking,Safe,No,0,,,,,,
363010,363010,363011,12030,shoulder_adduction,Risky,No,1,,,,,,
363324,363325,363325,12042,shoulder_adduction,Risky,No,2,,,,,,
363516,363516,363517,12054,shoulder_adduction,Risky,Yes,3,,,,,,
363842,363842,363843,12066,sitting,Safe,No,0,,,,,,
364146,364146,364147,12078,sitting,Safe,No,0,,,,,,
364461,364461,364461,12090,sitting,Safe,No,0,,,,,,
364877,364877,364878,12102,standing,Safe,No,0,,,,,,
365113,365114,365114,12114,elbow_flexion,Risky,No,1,,,,,,
365743,365743,365744,12126,elbow_flexion,Risky,No,2,,,,,,
366351,366351,366352,12138,walking,Safe,No,0,,,,,,
366756,366756,366757,12150,standing,Safe,No,0,,,,,,
367094,367094,367094,12162,standing,Safe,No,0,,,,,,
367521,367521,367521,12174,standing,Safe,No,0,,,,,,
368139,368140,368140,12186,standing,Safe,No,0,,,,,,
368601,368601,368601,12198,standing,Safe,No,0,,,,,,
369028,369029,369029,12210,standing,Safe,No,0,,,,,,
369906,369906,369907,12222,standing,Safe,No,0,,,,,,
370569,370570,370570,12234,standing,Safe,No,0,,,,,,
371615,371616,371616,12246,standing,Safe,No,0,,,,,,
372021,372021,372021,12258,standing,Safe,No,0,,,,,,
372527,372527,372528,12270,standing,Safe,No,0,,,,,,
373326,373326,373326,12282,shoulder_adduction,Risky,No,1,,,,,,
373967,373967,373968,12294,elbow_flexion,Risky,No,2,,,,,,
374788,374788,374789,12306,elbow_flexion,Risky,Yes,3,,,,,,
375238,375238,375239,12318,elbow_flexion,Risky,Yes,4,,,,,,
375609,375609,375610,12330,standing,Safe,No,0,,,,,,
376194,376194,376195,12342,standing,Safe,No,0,,,,,,
376476,376476,376477,12354,standing,Safe,No,0,,,,,,
376858,376858,376859,12366,shoulder_adduction,Risky,No,1,,,,,,
377297,377297,377298,12378,walking,Safe,No,0,,,,,,
377579,377579,377580,12390,standing,Safe,No,0,,,,,,
378140,378141,378141,12402,standing,Safe,No,0,,,,,,
378534,378535,378535,12414,standing,Safe,No,0,,,,,,
379018,379018,379019,12426,standing,Safe,No,0,,,,,,
379221,379221,379221,12438,standing,Safe,No,0,,,,,,
379445,379446,379446,12450,standing,Safe,No,0,,,,,,
380042,380042,380043,12462,shoulder_adduction,Risky,No,1,,,,,,
380391,380391,380391,12474,shoulder_adduction,Risky,No,2,,,,,,
380841,380841,380841,12486,standing,Safe,No,0,,,,,,
381189,381190,381190,12498,standing,Safe,No,0,,,,,,
381414,381414,381415,12510,standing,Safe,No,0,,,,,,
381763,381763,381764,12522,standing,Safe,No,0,,,,,,
382123,382123,382124,12534,standing,Safe,No,0,,,,,,
382551,382551,382551,12546,standing,Safe,No,0,,,,,,
382821,382821,382822,12558,sitting,Safe,No,0,,,,,,
383068,383068,383069,12570,sitting,Safe,No,0,,,,,,
383518,383519,383519,12582,standing,Safe,No,0,,,,,,
383945,383946,383946,12594,standing,Safe,No,0,,,,,,
384452,384452,384453,12606,standing,Safe,No,0,,,,,,
384924,384924,384925,12618,standing,Safe,No,0,,,,,,
385318,385318,385319,12630,standing,Safe,No,0,,,,,,
385847,385847,385848,12642,standing,Safe,No,0,,,,,,
386150,386151,386151,12654,standing,Safe,No,0,,,,,,
386634,386634,386635,12666,standing,Safe,No,0,,,,,,
386915,386916,386916,12678,standing,Safe,No,0,,,,,,
387298,387298,387299,12690,standing,Safe,No,0,,,,,,
387973,387973,387974,12702,standing,Safe,No,0,,,,,,
388232,388232,388233,12714,standing,Safe,No,0,,,,,,
388772,388772,388772,12726,standing,Safe,No,0,,,,,,
389334,389334,389335,12738,standing,Safe,No,0,,,,,,
389762,389762,389762,12750,standing,Safe,No,0,,,,,,
390268,390268,390269,12762,elbow_flexion,Risky,No,1,,,,,,
390707,390707,390708,12774,elbow_flexion,Risky,No,2,,,,,,
391652,391652,391653,12786,elbow_flexion,Risky,Yes,3,,,,,,
392124,392124,392125,12798,elbow_flexion,Risky,Yes,4,,,,,,
392484,392485,392485,12810,elbow_flexion,Risky,Yes,5,,,,,,
393137,393137,393137,12822,elbow_flexion,Risky,Yes,6,,,,,,
393407,393407,393408,12834,sitting,Safe,No,0,,,,,,
393846,393846,393847,12846,sitting,Safe,No,0,,,,,,
394194,394194,394195,12858,sitting,Safe,No,0,,,,,,
394532,394532,394532,12870,sitting,Safe,No,0,,,,,,
394982,394982,394983,12882,sitting,Safe,No,0,,,,,,
395319,395319,395320,12894,sitting,Safe,No,0,,,,,,
395713,395713,395714,12906,sitting,Safe,No,0,,,,,,
395938,395938,395939,12918,sitting,Safe,No,0,,,,,,
396152,396152,396152,12930,sitting,Safe,No,0,,,,,,
396444,396444,396445,12942,sitting,Safe,No,0,,,,,,
396692,396692,396693,12954,sitting,Safe,No,0,,,,,,
396996,396996,396997,12966,sitting,Safe,No,0,,,,,,
397243,397243,397244,12978,sitting,Safe,No,0,,,,,,
397479,397479,397480,12990,sitting,Safe,No,0,,,,,,
397805,397806,397806,13002,sitting,Safe,No,0,,,,,,
398030,398031,398031,13014,sitting,Safe,No,0,,,,,,
398458,398458,398459,13026,sitting,Safe,No,0,,,,,,
398762,398762,398762,13038,sitting,Safe,No,0,,,,,,
399020,399020,399021,13050,sitting,Safe,No,0,,,,,,
399403,399403,399404,13062,sitting,Safe,No,0,,,,,,
399616,399617,399617,13074,sitting,Safe,No,0,,,,,,
400066,400067,400067,13086,sitting,Safe,No,0,,,,,,
400438,400438,400439,13098,sitting,Safe,No,0,,,,,,
400877,400877,400877,13110,sitting,Safe,No,0,,,,,,
401428,401428,401429,13122,sitting,Safe,No,0,,,,,,
401687,401687,401688,13134,sitting,Safe,No,0,,,,,,
402226,402226,402227,13146,sitting,Safe,No,0,,,,,,
402564,402564,402565,13158,sitting,Safe,No,0,,,,,,
402969,402969,402970,13170,sitting,Safe,No,0,,,,,,
403374,403374,403375,13182,sitting,Safe,No,0,,,,,,
403835,403835,403836,13194,sitting,Safe,No,0,,,,,,
404330,404330,404331,13206,sitting,Safe,No,0,,,,,,
404735,404735,404736,13218,sitting,Safe,No,0,,,,,,
405017,405017,405017,13230,sitting,Safe,No,0,,,,,,
405410,405410,405411,13242,sitting,Safe,No,0,,,,,,
405714,405714,405715,13254,sitting,Safe,No,0,,,,,,
406108,406108,406108,13266,sitting,Safe,No,0,,,,,,
406333,406333,406333,13278,sitting,Safe,No,0,,,,,,
406580,406580,406581,13290,sitting,Safe,No,0,,,,,,
407042,407042,407045,13302,sitting,Safe,No,0,,,,,,
407638,407638,407639,13314,sitting,Safe,No,0,,,,,,
408268,408268,408269,13326,sitting,Safe,No,0,,,,,,
408515,408515,408516,13338,sitting,Safe,No,0,,,,,,
408920,408921,408921,13350,sitting,Safe,No,0,,,,,,
409404,409404,409405,13362,sitting,Safe,No,0,,,,,,
409787,409787,409788,13374,sitting,Safe,No,0,,,,,,
410529,410529,410530,13386,sitting,Safe,No,0,,,,,,
410911,410911,410912,13398,sitting,Safe,No,0,,,,,,
411215,411215,411216,13410,sitting,Safe,No,0,,,,,,
411620,411620,411621,13422,sitting,Safe,No,0,,,,,,
412183,412183,412183,13434,sitting,Safe,No,0,,,,,,
412700,412700,412701,13446,sitting,Safe,No,0,,,,,,
412993,412993,412994,13458,sitting,Safe,No,0,,,,,,
413432,413432,413433,13470,sitting,Safe,No,0,,,,,,
413968,413968,413969,13482,sitting,Safe,No,0,,,,,,
414111,414111,414112,13494,sitting,Safe,No,0,,,,,,
415153,415153,415153,13506,sitting,Safe,No,0,,,,,,
415378,415378,415378,13518,sitting,Safe,No,0,,,,,,
415636,415637,415637,13530,sitting,Safe,No,0,,,,,,
415997,415997,415997,13542,sitting,Safe,No,0,,,,,,
416188,416188,416188,13554,sitting,Safe,No,0,,,,,,
416480,416480,416481,13566,sitting,Safe,No,0,,,,,,
416694,416694,416695,13578,sitting,Safe,No,0,,,,,,
416896,416896,416897,13590,sitting,Safe,No,0,,,,,,
417313,417313,417313,13602,sitting,Safe,No,0,,,,,,
417537,417538,417538,13614,sitting,Safe,No,0,,,,,,
417807,417808,417808,13626,sitting,Safe,No,0,,,,,,
417977,417977,417977,13638,sitting,Safe,No,0,,,,,,
418190,418190,418191,13650,sitting,Safe,No,0,,,,,,
418516,418516,418517,13662,sitting,Safe,No,0,,,,,,
418741,418742,418742,13674,sitting,Safe,No,0,,,,,,
419022,419023,419023,13686,sitting,Safe,No,0,,,,,,
419282,419282,419283,13698,sitting,Safe,No,0,,,,,,
419517,419518,419518,13710,sitting,Safe,No,0,,,,,,
419866,419867,419867,13722,sitting,Safe,No,0,,,,,,
420204,420204,420205,13734,sitting,Safe,No,0,,,,,,
420530,420530,420531,13746,sitting,Safe,No,0,,,,,,
420778,420778,420779,13758,sitting,Safe,No,0,,,,,,
421014,421014,421015,13770,sitting,Safe,No,0,,,,,,
421351,421352,421352,13782,sitting,Safe,No,0,,,,,,
421599,421599,421599,13794,sitting,Safe,No,0,,,,,,
421970,421971,421971,13806,sitting,Safe,No,0,,,,,,
422206,422207,422207,13818,sitting,Safe,No,0,,,,,,
422454,422454,422455,13830,sitting,Safe,No,0,,,,,,
422724,422724,422724,13842,sitting,Safe,No,0,,,,,,
422960,422960,422961,13854,sitting,Safe,No,0,,,,,,
423331,423331,423332,13866,sitting,Safe,No,0,,,,,,
423590,423590,423591,13878,sitting,Safe,No,0,,,,,,
423849,423849,423849,13890,sitting,Safe,No,0,,,,,,
424231,424232,424232,13902,sitting,Safe,No,0,,,,,,
424490,424490,424491,13914,sitting,Safe,No,0,,,,,,
424962,424963,424963,13926,sitting,Safe,No,0,,,,,,
425311,425311,425312,13938,sitting,Safe,No,0,,,,,,
425593,425593,425593,13950,sitting,Safe,No,0,,,,,,
426077,426077,426077,13962,sitting,Safe,No,0,,,,,,
426526,426526,426527,13974,sitting,Safe,No,0,,,,,,
426864,426864,426864,13986,sitting,Safe,No,0,,,,,,
427224,427224,427225,13998,sitting,Safe,No,0,,,,,,
427820,427820,427821,14010,sitting,Safe,No,0,,,,,,
428349,428349,428349,14022,sitting,Safe,No,0,,,,,,
428563,428563,428563,14034,sitting,Safe,No,0,,,,,,
429013,429013,429014,14046,sitting,Safe,No,0,,,,,,
429305,429305,429306,14058,elbow_flexion,Risky,No,1,,,,,,
429541,429541,429542,14070,elbow_flexion,Risky,No,2,,,,,,
429946,429946,429947,14082,walking,Safe,No,0,,,,,,
430362,430362,430363,14094,walking,Safe,No,0,,,,,,
430722,430723,430723,14106,walking,Safe,No,0,,,,,,
431004,431004,431005,14118,walking,Safe,No,0,,,,,,
431364,431364,431365,14130,walking,Safe,No,0,,,,,,
431915,431915,431916,14142,walking,Safe,No,0,,,,,,
432399,432399,432400,14154,walking,Safe,No,0,,,,,,
432905,432905,432906,14166,walking,Safe,No,0,,,,,,
433242,433243,433243,14178,shoulder_adduction,Risky,No,1,,,,,,
433422,433422,433423,14190,shoulder_adduction,Risky,No,2,,,,,,
433692,433692,433693,14202,walking,Safe,No,0,,,,,,
433985,433985,433986,14214,walking,Safe,No,0,,,,,,
434300,434300,434301,14226,walking,Safe,No,0,,,,,,
434615,434615,434616,14238,walking,Safe,No,0,,,,,,
434840,434840,434841,14250,walking,Safe,No,0,,,,,,
435099,435099,435100,14262,walking,Safe,No,0,,,,,,
435301,435301,435302,14274,walking,Safe,No,0,,,,,,
435627,435627,435628,14286,walking,Safe,No,0,,,,,,
435830,435830,435831,14298,shoulder_adduction,Risky,No,1,,,,,,
436044,436044,436044,14310,shoulder_adduction,Risky,No,2,,,,,,
436187,436188,436188,14322,shoulder_adduction,Risky,Yes,3,,,,,,
436469,436470,436470,14334,shoulder_adduction,Risky,Yes,4,,,,,,
436750,436750,436751,14346,shoulder_adduction,Risky,Yes,5,,,,,,
437029,437029,437030,14358,shoulder_adduction,Risky,Yes,6,,,,,,
437309,437310,437310,14370,shoulder_adduction,Risky,Yes,7,,,,,,
437579,437579,437580,14382,shoulder_adduction,Risky,Yes,8,,,,,,
437838,437838,437839,14394,walking,Safe,No,0,,,,,,
437853,437854,437854,14406,shoulder_adduction,Risky,No,1,,,,,,
437990,437990,437990,14418,shoulder_adduction,Risky,No,2,,,,,,
438192,438192,438193,14430,shoulder_adduction,Risky,Yes,3,,,,,,
438462,438463,438463,14442,walking,Safe,No,0,,,,,,
438642,438642,438643,14454,pronation,Safe,No,0,,,,,,
438923,438924,438924,14466,pronation,Safe,No,0,,,,,,
439081,439081,439082,14478,walking,Safe,No,0,,,,,,
439283,439284,439284,14490,walking,Safe,No,0,,,,,,
439554,439554,439554,14502,walking,Safe,No,0,,,,,,
439756,439756,439757,14514,walking,Safe,No,0,,,,,,
440026,440027,440027,14526,standing,Safe,No,0,,,,,,
440206,440206,440207,14538,standing,Safe,No,0,,,,,,
440408,440409,440409,14550,walking,Safe,No,0,,,,,,
440690,440690,440691,14562,standing,Safe,No,0,,,,,,
440881,440881,440882,14574,standing,Safe,No,0,,,,,,
441129,441129,441130,14586,standing,Safe,No,0,,,,,,
441308,441309,441309,14598,walking,Safe,No,0,,,,,,
441511,441511,441512,14610,walking,Safe,No,0,,,,,,
441792,441792,441793,14622,standing,Safe,No,0,,,,,,
441995,441995,441996,14634,standing,Safe,No,0,,,,,,
442242,442242,442243,14646,standing,Safe,No,0,,,,,,
442411,442411,442412,14658,standing,Safe,No,0,,,,,,
442591,442591,442592,14670,standing,Safe,No,0,,,,,,
442850,442850,442850,14682,standing,Safe,No,0,,,,,,
443019,443019,443020,14694,standing,Safe,No,0,,,,,,
443288,443289,443289,14706,standing,Safe,No,0,,,,,,
443502,443502,443503,14718,elbow_flexion,Risky,No,1,,,,,,
443694,443694,443694,14730,walking,Safe,No,0,,,,,,
443975,443975,443976,14742,shoulder_adduction,Risky,No,1,,,,,,
444144,444144,444144,14754,shoulder_adduction,Risky,No,2,,,,,,
444470,444470,444471,14766,shoulder_adduction,Risky,Yes,3,,,,,,
444737,444737,444738,14778,shoulder_adduction,Risky,Yes,4,,,,,,
445018,445019,445019,14790,walking,Safe,No,0,,,,,,
445156,445156,445157,14802,walking,Safe,No,0,,,,,,
445347,445347,445348,14814,walking,Safe,No,0,,,,,,
445595,445595,445596,14826,shoulder_adduction,Risky,No,1,,,,,,
445764,445764,445764,14838,walking,Safe,No,0,,,,,,
446011,446011,446012,14850,walking,Safe,No,0,,,,,,
446281,446281,446282,14862,walking,Safe,No,0,,,,,,
446438,446439,446439,14874,walking,Safe,No,0,,,,,,
446709,446709,446709,14886,walking,Safe,No,0,,,,,,
446866,446866,446867,14898,walking,Safe,No,0,,,,,,
447102,447102,447103,14910,walking,Safe,No,0,,,,,,
447395,447395,447396,14922,walking,Safe,No,0,,,,,,
447597,447598,447598,14934,walking,Safe,No,0,,,,,,
447901,447901,447902,14946,standing,Safe,No,0,,,,,,
448115,448115,448115,14958,standing,Safe,No,0,,,,,,
448295,448295,448295,14970,elbow_flexion,Risky,No,1,,,,,,
448587,448587,448588,14982,elbow_flexion,Risky,No,2,,,,,,
448812,448813,448813,14994,elbow_flexion,Risky,Yes,3,,,,,,
449116,449116,449117,15006,elbow_flexion,Risky,Yes,4,,,,,,
449380,449380,449381,15018,elbow_flexion,Risky,Yes,5,,,,,,
449656,449657,449658,15030,elbow_flexion,Risky,Yes,6,,,,,,
449935,449936,449937,15042,elbow_flexion,Risky,Yes,7,,,,,,
450197,450197,450198,15054,elbow_flexion,Risky,Yes,8,,,,,,
450476,450477,450477,15066,elbow_flexion,Risky,Yes,9,,,,,,
450739,450739,450740,15078,walking,Safe,No,0,,,,,,
450740,450740,450741,15090,walking,Safe,No,0,,,,,,
450755,450755,450755,15102,walking,Safe,No,0,,,,,,
450871,450871,450872,15114,elbow_flexion,Risky,No,1,,,,,,
451118,451119,451119,15126,elbow_flexion,Risky,No,2,,,,,,
451377,451377,451378,15138,elbow_flexion,Risky,Yes,3,,,,,,
451655,451655,451656,15150,elbow_flexion,Risky,Yes,4,,,,,,
451962,451962,451963,15162,elbow_flexion,Risky,Yes,5,,,,,,
452230,452230,452231,15174,elbow_flexion,Risky,Yes,6,,,,,,
452510,452511,452511,15186,elbow_flexion,Risky,Yes,7,,,,,,
452791,452791,452792,15198,elbow_flexion,Risky,Yes,8,,,,,,
453071,453071,453072,15210,elbow_flexion,Risky,Yes,9,,,,,,
453351,453352,453353,15222,walking,Safe,No,0,,,,,,
453436,453436,453437,15234,elbow_flexion,Risky,No,1,,,,,,
453739,453740,453740,15246,elbow_flexion,Risky,No,2,,,,,,
453920,453920,453920,15258,elbow_flexion,Risky,Yes,3,,,,,,
454190,454190,454190,15270,elbow_flexion,Risky,Yes,4,,,,,,
454471,454471,454472,15282,elbow_flexion,Risky,Yes,5,,,,,,
454741,454741,454742,15294,elbow_flexion,Risky,Yes,6,,,,,,
455017,455017,455018,15306,elbow_flexion,Risky,Yes,7,,,,,,
455299,455299,455300,15318,elbow_flexion,Risky,Yes,8,,,,,,
455563,455563,455564,15330,elbow_flexion,Risky,Yes,9,,,,,,
455843,455843,455844,15342,elbow_flexion,Risky,Yes,10,,,,,,
456109,456109,456110,15354,elbow_flexion,Risky,Yes,11,,,,,,
456389,456389,456390,15366,elbow_flexion,Risky,Yes,12,,,,,,
456653,456653,456654,15378,elbow_flexion,Risky,Yes,13,,,,,,
456933,456933,456934,15390,elbow_flexion,Risky,Yes,14,,,,,,
457198,457198,457199,15402,elbow_flexion,Risky,Yes,15,,,,,,
457479,457479,457480,15414,elbow_flexion,Risky,Yes,16,,,,,,
457744,457744,457745,15426,elbow_flexion,Risky,Yes,17,,,,,,
458017,458017,458018,15438,elbow_flexion,Risky,Yes,18,,,,,,
458284,458284,458285,15450,elbow_flexion,Risky,Yes,19,,,,,,
458554,458555,458555,15462,elbow_flexion,Risky,Yes,20,,,,,,
458816,458816,458817,15474,elbow_flexion,Risky,Yes,21,,,,,,
459094,459095,459095,15486,elbow_flexion,Risky,Yes,22,,,,,,
459360,459360,459361,15498,elbow_flexion,Risky,Yes,23,,,,,,
459642,459642,459643,15510,elbow_flexion,Risky,Yes,24,,,,,,
459923,459923,459924,15522,elbow_flexion,Risky,Yes,25,,,,,,
460201,460202,460202,15534,elbow_flexion,Risky,Yes,26,,,,,,
460472,460473,460473,15546,elbow_flexion,Risky,Yes,27,,,,,,
460746,460746,460747,15558,elbow_flexion,Risky,Yes,28,,,,,,
461024,461024,461025,15570,walking,Safe,No,0,,,,,,
461345,461345,461345,15582,walking,Safe,No,0,,,,,,
461570,461570,461571,15594,walking,Safe,No,0,,,,,,
461963,461964,461964,15606,walking,Safe,No,0,,,,,,
462335,462335,462335,15618,walking,Safe,No,0,,,,,,
462638,462638,462639,15630,walking,Safe,No,0,,,,,,
463111,463111,463112,15642,walking,Safe,No,0,,,,,,
463448,463448,463449,15654,elbow_flexion,Risky,No,1,,,,,,
463786,463786,463787,15666,elbow_flexion,Risky,No,2,,,,,,
464078,464079,464079,15678,elbow_flexion,Risky,Yes,3,,,,,,
464348,464349,464349,15690,elbow_flexion,Risky,Yes,4,,,,,,
464708,464708,464709,15702,elbow_flexion,Risky,Yes,5,,,,,,
465034,465035,465035,15714,elbow_flexion,Risky,Yes,6,,,,,,
465665,465665,465665,15726,elbow_flexion,Risky,Yes,7,,,,,,
465923,465923,465924,15738,elbow_flexion,Risky,Yes,8,,,,,,
466238,466238,466239,15750,elbow_flexion,Risky,Yes,9,,,,,,
